quality_grade,observed_on_details.date,species_guess,public_positional_accuracy,taxon.name,geojson.coordinates,owners_identification_from_vision,identifications_count,num_identification_disagreements,location,place_guess,latitude,longitude
research,2020-11-17,Asian Lady Beetle,26068.0,Harmonia axyridis,"[-1.5056165813, 52.2967914642]",True,2,0,"[52.2967914642, -1.5056165813]","Warwickshire, England, GB",52.2967914642,-1.5056165813
research,2020-11-17,Asian Lady Beetle,14.0,Harmonia axyridis,"[-3.5061466667, 50.7271416667]",False,2,0,"[50.7271416667, -3.5061466667]","Higher Cemetery, Exeter, England, GB",50.7271416667,-3.5061466667
research,2020-11-17,Harlekin-Marienkäfer,2202.0,Harmonia axyridis,"[-1.4511572197, 53.756477038]",True,1,0,"[53.756477038, -1.4511572197]",Woodlesford,53.756477038,-1.4511572197
research,2020-11-15,Asian Lady Beetle,,Harmonia axyridis,"[-0.3235166667, 51.432625]",True,1,0,"[51.432625, -0.3235166667]","Lock House, Teddington, England, GB",51.432625,-0.3235166667
research,2020-11-09,Asian Lady Beetle,22.0,Harmonia axyridis,"[-2.3818721108, 51.392652722]",False,2,0,"[51.392652722, -2.3818721108]","Weston Park E, Bath, England, GB",51.392652722,-2.3818721108
research,2020-11-03,Harlekin-Marienkäfer,,Harmonia axyridis,"[-1.9744444444, 52.5888888889]",False,2,0,"[52.5888888889, -1.9744444444]","Walsall WS4, UK",52.5888888889,-1.9744444444
research,2020-11-03,Asian Lady Beetle,,Harmonia axyridis,"[-1.9744444444, 52.5888888889]",False,4,1,"[52.5888888889, -1.9744444444]","Walsall WS4, UK",52.5888888889,-1.9744444444
research,2020-11-07,Asian Lady Beetle,16.0,Harmonia axyridis,"[-0.0729555, 51.42307833]",True,4,1,"[51.42307833, -0.0729555]","Crystal Palace Park, Londres, Inglaterra, GB",51.42307833,-0.0729555
research,2020-11-15,Harlekin-Marienkäfer,65.0,Harmonia axyridis,"[-1.532623467, 52.3000991365]",,2,0,"[52.3000991365, -1.532623467]","Lillington Ave, Leamington Spa, England, GB",52.3000991365,-1.532623467
research,2020-11-13,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.3217383333, 51.4339633333]",True,1,0,"[51.4339633333, -0.3217383333]","Richmond upon Thames, Richmond, England, GB",51.4339633333,-0.3217383333
research,2020-11-13,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.3217383333, 51.4339633333]",False,1,0,"[51.4339633333, -0.3217383333]","Richmond upon Thames, Richmond, England, GB",51.4339633333,-0.3217383333
research,2020-11-13,Asian Lady Beetle,,Harmonia axyridis,"[-0.3217833333, 51.4339333333]",True,1,0,"[51.4339333333, -0.3217833333]","Richmond upon Thames, Richmond, England, GB",51.4339333333,-0.3217833333
research,2020-11-13,Asian Lady Beetle,,Harmonia axyridis,"[-0.3218833333, 51.4339716667]",True,1,0,"[51.4339716667, -0.3218833333]","Richmond upon Thames, Richmond, England, GB",51.4339716667,-0.3218833333
research,2020-11-13,Asian Lady Beetle,,Harmonia axyridis,"[-0.32188, 51.43397]",True,1,0,"[51.43397, -0.32188]","Richmond upon Thames, Richmond, England, GB",51.43397,-0.32188
research,2020-11-13,Asian Lady Beetle,,Harmonia axyridis,"[-0.32188, 51.43397]",True,1,0,"[51.43397, -0.32188]","Richmond upon Thames, Richmond, England, GB",51.43397,-0.32188
research,2020-11-13,Asian Lady Beetle,,Harmonia axyridis,"[-0.321345, 51.4333216667]",True,1,0,"[51.4333216667, -0.321345]","Richmond upon Thames, Richmond, England, GB",51.4333216667,-0.321345
research,2020-11-13,Asian Lady Beetle,,Harmonia axyridis,"[-0.3213466667, 51.433345]",True,1,0,"[51.433345, -0.3213466667]","Richmond upon Thames, Richmond, England, GB",51.433345,-0.3213466667
research,2020-11-14,Harlekin-Marienkäfer,12.0,Harmonia axyridis,"[-0.2399166667, 51.9732083333]",False,1,0,"[51.9732083333, -0.2399166667]","High Ave, Letchworth Garden City, England, GB",51.9732083333,-0.2399166667
research,2020-11-13,Asian Lady Beetle,20.0,Harmonia axyridis,"[-1.2118367851, 52.9570022805]",False,2,0,"[52.9570022805, -1.2118367851]","Wollaton, Nottingham NG8, UK",52.9570022805,-1.2118367851
research,2020-11-13,Asian Lady Beetle,46.0,Harmonia axyridis,"[-1.2150289491, 52.959180527]",False,1,0,"[52.959180527, -1.2150289491]","Nottingham NG8, UK",52.959180527,-1.2150289491
research,2020-11-13,Asian Lady Beetle,145.0,Harmonia axyridis,"[-1.2147094309, 52.959128622]",False,1,0,"[52.959128622, -1.2147094309]","Nottingham NG8, UK",52.959128622,-1.2147094309
research,2020-06-16,Asian Lady Beetle,25844.0,Harmonia axyridis,"[-0.3971439553, 53.7422257452]",True,1,0,"[53.7422257452, -0.3971439553]","England, GB",53.7422257452,-0.3971439553
research,2020-11-13,Harlekin-Marienkäfer,,Harmonia axyridis,"[-2.0872222222, 52.4636111111]",False,2,0,"[52.4636111111, -2.0872222222]","Halesowen, UK",52.4636111111,-2.0872222222
research,2020-07-02,Asian Lady Beetle,4.0,Harmonia axyridis,"[-0.536676927, 51.3314062162]",False,1,0,"[51.3314062162, -0.536676927]","Woking, UK",51.3314062162,-0.536676927
research,2020-11-13,Asian Lady Beetle,17.0,Harmonia axyridis,"[0.185295, 52.1584971667]",True,1,0,"[52.1584971667, 0.185295]","Wandlebury Country Park, Cambridge, England, GB",52.1584971667,0.185295
research,2020-11-12,Harlekin-Marienkäfer,31.0,Harmonia axyridis,"[-2.0866918567, 52.4847755058]",True,1,0,"[52.4847755058, -2.0866918567]","Netherton, Dudley, UK",52.4847755058,-2.0866918567
research,2020-11-06,Asian Lady Beetle,6.0,Harmonia axyridis,"[-1.9578, 52.58416667]",True,1,0,"[52.58416667, -1.9578]","St. Matthew's Ward, Walsall, England, GB",52.58416667,-1.9578
research,2020-11-12,Asian Lady Beetle,,Harmonia axyridis,"[-1.6462036, 54.9805087]",False,2,0,"[54.9805087, -1.6462036]","Newcastle upon Tyne NE4, UK",54.9805087,-1.6462036
research,2020-11-12,Asian Lady Beetle,1241.0,Harmonia axyridis,"[1.1584189162, 51.9836981967]",False,1,0,"[51.9836981967, 1.1584189162]",Holbrook,51.9836981967,1.1584189162
research,2020-11-08,Asian Lady Beetle,1241.0,Harmonia axyridis,"[1.1584189162, 51.9836981967]",False,2,0,"[51.9836981967, 1.1584189162]",Holbrook,51.9836981967,1.1584189162
research,2020-11-12,Asian Lady Beetle,20.0,Harmonia axyridis,"[0.0849401135, 52.228924197]",False,2,0,"[52.228924197, 0.0849401135]","Maintenance, Girton, Cambridge CB3 0JG, UK",52.228924197,0.0849401135
research,2020-11-06,Asian Lady Beetle,6.0,Harmonia axyridis,"[-2.9076817602, 53.2142427423]",False,1,0,"[53.2142427423, -2.9076817602]","Cheshire West and Chester, UK",53.2142427423,-2.9076817602
research,2020-11-11,Asian Lady Beetle,74.0,Harmonia axyridis,"[-2.0219368884, 52.7662411465]",True,1,0,"[52.7662411465, -2.0219368884]","Cannock Chase Country Park, Stafford, England, GB",52.7662411465,-2.0219368884
research,2020-10-14,Asian Lady Beetle,,Harmonia axyridis,"[-2.0930249444, 53.3645946667]",True,2,0,"[53.3645946667, -2.0930249444]","Cheshire East, UK",53.3645946667,-2.0930249444
research,2020-11-11,Asian Lady Beetle,24.0,Harmonia axyridis,"[-1.9877771524, 52.6072726073]",True,1,0,"[52.6072726073, -1.9877771524]","Forest Ave, Walsall, England, GB",52.6072726073,-1.9877771524
research,2020-11-10,Harlekin-Marienkäfer,12.0,Harmonia axyridis,"[-2.6398763806, 53.4865294145]",False,4,1,"[53.4865294145, -2.6398763806]","Warrington Road, Ashton-in-Makerfield, Wigan WN4 9LH, UK",53.4865294145,-2.6398763806
research,2020-11-07,Asian Lady Beetle,6.0,Harmonia axyridis,"[0.00492778, 50.880425]",False,2,0,"[50.880425, 0.00492778]","South Downs National Park, Lewes, England, GB",50.880425,0.00492778
research,2020-11-11,Harlekin-Marienkäfer,,Harmonia axyridis,"[-1.5258333333, 53.395]",,2,0,"[53.395, -1.5258333333]","Sheffield S6, UK",53.395,-1.5258333333
research,2020-11-09,Asian Lady Beetle,,Harmonia axyridis,"[-2.9077777778, 53.2147222222]",False,1,0,"[53.2147222222, -2.9077777778]","Chester CH2 1EZ, UK",53.2147222222,-2.9077777778
research,2020-11-10,Asian Lady Beetle,,Harmonia axyridis,"[-1.9310361111, 52.449525]",False,1,0,"[52.449525, -1.9310361111]","Watson Building, Birmingham B15 2TS, UK",52.449525,-1.9310361111
research,2020-11-10,Harlekin-Marienkäfer,,Harmonia axyridis,"[-2.9077777778, 53.2158333333]",False,1,0,"[53.2158333333, -2.9077777778]","Chester CH2 1EZ, UK",53.2158333333,-2.9077777778
research,2020-11-10,Asian Lady Beetle,,Harmonia axyridis,"[-2.88, 53.19]",False,1,0,"[53.19, -2.88]","Chester, UK",53.19,-2.88
research,2020-11-10,Asian Lady Beetle,,Harmonia axyridis,"[-1.0888888889, 52.6169444444]",False,2,0,"[52.6169444444, -1.0888888889]","Gartree Road, Oadby, Leicester LE2 2FE, UK",52.6169444444,-1.0888888889
research,2020-11-10,Asian Lady Beetle,711.0,Harmonia axyridis,"[-2.75078833, 50.9822133365]",True,1,0,"[50.9822133365, -2.75078833]","Martock Lane, Martock, England, GB",50.9822133365,-2.75078833
research,2020-11-10,Asian Lady Beetle,23.0,Harmonia axyridis,"[-0.0856002, 51.3771403]",True,4,1,"[51.3771403, -0.0856002]",Greater London,51.3771403,-0.0856002
research,2020-11-07,Asian Lady Beetle,,Harmonia axyridis,"[-0.32332, 51.4355533333]",True,1,0,"[51.4355533333, -0.32332]","Richmond upon Thames, Richmond, England, GB",51.4355533333,-0.32332
research,2020-11-07,Asian Lady Beetle,,Harmonia axyridis,"[-0.3234116667, 51.435205]",True,1,0,"[51.435205, -0.3234116667]","Richmond upon Thames, Richmond, England, GB",51.435205,-0.3234116667
research,2020-11-09,Harmonia axyridis,1.0,Harmonia axyridis,"[-2.9114929642, 53.4169372346]",True,1,0,"[53.4169372346, -2.9114929642]","Doric Park, Eastcliffe Road, Old Swan, Liverpool, Merseyside, UK",53.4169372346,-2.9114929642
research,2020-11-09,Harmonia axyridis,2.0,Harmonia axyridis,"[-2.9125460389, 53.4179106876]",True,1,0,"[53.4179106876, -2.9125460389]","Doric Park, Wharncliffe Road, Old Swan, Liverpool, UK",53.4179106876,-2.9125460389
research,2020-11-08,Harlekin-Marienkäfer,15.0,Harmonia axyridis,"[0.3194966679, 51.4540917223]",True,1,0,"[51.4540917223, 0.3194966679]","Northfleet, UK",51.4540917223,0.3194966679
research,2020-11-09,Asian Lady Beetle,48.0,Harmonia axyridis,"[-2.1835618869, 51.4335478062]",False,1,0,"[51.4335478062, -2.1835618869]","Church St, Corsham, England, GB",51.4335478062,-2.1835618869
research,2020-11-09,Harlekin-Marienkäfer,9.0,Harmonia axyridis,"[-0.3125894, 53.49599896]",False,2,0,"[53.49599896, -0.3125894]","South Dale, Caistor, Market Rasen LN7 6LP, UK",53.49599896,-0.3125894
research,2020-11-09,Harlekin-Marienkäfer,176.0,Harmonia axyridis,"[-1.1203597113, 52.6221213613]",False,2,0,"[52.6221213613, -1.1203597113]",Victoria Park,52.6221213613,-1.1203597113
research,2020-11-09,Asian Lady Beetle,93.0,Harmonia axyridis,"[-0.1687110692, 52.3142630526]",True,4,1,"[52.3142630526, -0.1687110692]",Huntingdon,52.3142630526,-0.1687110692
research,2020-11-08,Harlekin-Marienkäfer,9.0,Harmonia axyridis,"[-0.9707688913, 51.146195643]",False,1,0,"[51.146195643, -0.9707688913]","Alton GU34, UK",51.146195643,-0.9707688913
research,2020-10-04,Harlekin-Marienkäfer,65.0,Harmonia axyridis,"[-2.9245065279, 53.362399549]",True,1,0,"[53.362399549, -2.9245065279]",Liverpool,53.362399549,-2.9245065279
research,2020-11-08,Asian Lady Beetle,,Harmonia axyridis,"[1.2287773667, 52.6184879389]",False,2,0,"[52.6184879389, 1.2287773667]","Colney Lane, Norwich NR4 7UL, UK",52.6184879389,1.2287773667
research,2020-11-08,Asian Lady Beetle,,Harmonia axyridis,"[-0.3178133333, 51.4305166667]",True,1,0,"[51.4305166667, -0.3178133333]","Fisherman Close, Richmond, England, GB",51.4305166667,-0.3178133333
research,2020-11-08,Asian Lady Beetle,,Harmonia axyridis,"[-0.3167866667, 51.42998]",True,1,0,"[51.42998, -0.3167866667]","Beaufort Court, Richmond, England, GB",51.42998,-0.3167866667
research,2020-11-08,Божья коровка-арлекин,1758.0,Harmonia axyridis,"[-2.7324129269, 51.4109715206]",False,1,0,"[51.4109715206, -2.7324129269]",Backwell,51.4109715206,-2.7324129269
research,2020-11-08,Harlekin-Marienkäfer,10555.0,Harmonia axyridis,"[0.2657257766, 52.2546234212]",False,1,0,"[52.2546234212, 0.2657257766]",CB25,52.2546234212,0.2657257766
research,2020-11-08,Asian Lady Beetle,12.0,Harmonia axyridis,"[-2.2302166667, 53.8713]",False,3,0,"[53.8713, -2.2302166667]","Forest of Bowland AONB, Nelson, England, GB",53.8713,-2.2302166667
research,2020-11-08,Asian Lady Beetle,48.0,Harmonia axyridis,"[1.348195, 52.62299667]",True,1,0,"[52.62299667, 1.348195]","Whitlingham Country Park, Norwich, England, GB",52.62299667,1.348195
research,2020-11-08,Asian Lady Beetle,20.0,Harmonia axyridis,"[-2.0257809, 50.7624031]",,2,0,"[50.7624031, -2.0257809]","Dorset, England, GB",50.7624031,-2.0257809
research,2020-11-08,Asian Lady Beetle,65.0,Harmonia axyridis,"[0.2954103322, 50.781450631]",False,3,0,"[50.781450631, 0.2954103322]","The Sidings, Eastbourne, England, GB",50.781450631,0.2954103322
research,2020-11-08,Harlekin-Marienkäfer,25.0,Harmonia axyridis,"[0.0970818847, 51.3556592714]",False,1,0,"[51.3556592714, 0.0970818847]","Orpington BR6, UK",51.3556592714,0.0970818847
research,2020-11-08,Asian Lady Beetle,65.0,Harmonia axyridis,"[-0.2729956352, 51.9474595613]",False,3,0,"[51.9474595613, -0.2729956352]",Hitchin,51.9474595613,-0.2729956352
research,2020-11-07,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.974735, 51.2491172222]",False,4,1,"[51.2491172222, -0.974735]","Greywell, Hook RG29 1DF, UK",51.2491172222,-0.974735
research,2020-11-07,Asian Lady Beetle,65.0,Harmonia axyridis,"[-2.8827833333, 53.3889166667]",True,1,0,"[53.3889166667, -2.8827833333]","Countisbury Dr, Liverpool, England, GB",53.3889166667,-2.8827833333
research,2020-11-07,Asian Lady Beetle,,Harmonia axyridis,"[-0.1561283333, 51.3286916667]",True,1,0,"[51.3286916667, -0.1561283333]","Sutton, England, United Kingdom",51.3286916667,-0.1561283333
research,2020-11-07,Harlekin-Marienkäfer,38.0,Harmonia axyridis,"[-0.29068333, 51.48471333]",True,1,0,"[51.48471333, -0.29068333]","Kew Green, Richmond, England, GB",51.48471333,-0.29068333
research,2020-11-07,Asian Lady Beetle,92.0,Harmonia axyridis,"[-0.9758781642, 50.84657589]",False,1,0,"[50.84657589, -0.9758781642]","Havant PO9 2TA, UK",50.84657589,-0.9758781642
research,2020-11-07,Harlekin-Marienkäfer,22.0,Harmonia axyridis,"[-2.5871817, 51.4515693]",False,1,0,"[51.4515693, -2.5871817]","Victoria Street (R6), Redcliffe, Bristol BS1 6AY, UK",51.4515693,-2.5871817
research,2020-11-07,Harlekin-Marienkäfer,13.0,Harmonia axyridis,"[-2.9591839761, 53.6680630143]",False,1,0,"[53.6680630143, -2.9591839761]","Southport, UK",53.6680630143,-2.9591839761
research,2020-11-07,Asian Lady Beetle,10.0,Harmonia axyridis,"[-0.28928667, 51.482395]",True,4,1,"[51.482395, -0.28928667]","Kew Gardens, Richmond, England, GB",51.482395,-0.28928667
research,2020-11-07,Harlekin-Marienkäfer,5.0,Harmonia axyridis,"[0.0381278333, 52.2261616667]",True,1,0,"[52.2261616667, 0.0381278333]","Madingley Hall Gardens, Cambridge, England, GB",52.2261616667,0.0381278333
research,2020-11-07,Harlekin-Marienkäfer,5.0,Harmonia axyridis,"[0.0381278333, 52.2261616667]",True,4,1,"[52.2261616667, 0.0381278333]","Madingley Hall Gardens, Cambridge, England, GB",52.2261616667,0.0381278333
research,2020-11-07,Asian Lady Beetle,25972.0,Harmonia axyridis,"[-0.1942734712, 52.8174807316]",True,4,1,"[52.8174807316, -0.1942734712]","Lincolnshire, England, GB",52.8174807316,-0.1942734712
research,2020-11-07,Asian Lady Beetle,2000.0,Harmonia axyridis,"[-0.1704307932, 51.5686356755]",True,4,1,"[51.5686356755, -0.1704307932]",London,51.5686356755,-0.1704307932
research,2020-11-07,Harlekin-Marienkäfer,,Harmonia axyridis,"[-0.4251455997, 51.9700942997]",False,1,0,"[51.9700942997, -0.4251455997]","Barton-le-Clay MK45, UK",51.9700942997,-0.4251455997
research,2020-11-07,Asian Lady Beetle,,Harmonia axyridis,"[-1.341669, 52.5537272997]",False,1,0,"[52.5537272997, -1.341669]","Leicester Road, Hinckley, Leicester LE10 3DY, UK",52.5537272997,-1.341669
research,2020-11-07,Asian Lady Beetle,2.0,Harmonia axyridis,"[-0.5666976391, 52.2140802652]",,2,0,"[52.2140802652, -0.5666976391]","Bedford MK44 1JW, UK",52.2140802652,-0.5666976391
research,2020-11-07,Asian Lady Beetle,40.0,Harmonia axyridis,"[-0.1501723506, 51.4609919101]",True,1,0,"[51.4609919101, -0.1501723506]","Wandsworth, England, GB",51.4609919101,-0.1501723506
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231666667, 51.432555]",True,1,0,"[51.432555, -0.3231666667]","Lock House, Teddington, England, GB",51.432555,-0.3231666667
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231216667, 51.4329616667]",True,1,0,"[51.4329616667, -0.3231216667]","Richmond upon Thames, Teddington, England, GB",51.4329616667,-0.3231216667
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231216667, 51.4329616667]",True,1,0,"[51.4329616667, -0.3231216667]","Richmond upon Thames, Teddington, England, GB",51.4329616667,-0.3231216667
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231366667, 51.4329783333]",True,1,0,"[51.4329783333, -0.3231366667]","Richmond upon Thames, Teddington, England, GB",51.4329783333,-0.3231366667
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231366667, 51.4329783333]",True,1,0,"[51.4329783333, -0.3231366667]","Richmond upon Thames, Teddington, England, GB",51.4329783333,-0.3231366667
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231366667, 51.4329783333]",True,1,0,"[51.4329783333, -0.3231366667]","Richmond upon Thames, Teddington, England, GB",51.4329783333,-0.3231366667
research,2020-11-06,Asian Lady Beetle,,Harmonia axyridis,"[-0.3231366667, 51.432975]",True,1,0,"[51.432975, -0.3231366667]","Richmond upon Thames, Teddington, England, GB",51.432975,-0.3231366667
research,2020-11-06,Green Beetle Hanger,,Hesperomyces virescens,"[-0.3231366667, 51.432975]",False,2,0,"[51.432975, -0.3231366667]","Richmond upon Thames, Teddington, England, GB",51.432975,-0.3231366667
research,2020-11-03,Asian Lady Beetle,30.0,Harmonia axyridis,"[-1.5004783333, 53.7665216667]",False,3,0,"[53.7665216667, -1.5004783333]","Leodis Way, Leeds, England, GB",53.7665216667,-1.5004783333
research,2020-11-06,Harlekin-Marienkäfer,,Harmonia axyridis,"[-1.8875, 52.4430555556]",False,1,0,"[52.4430555556, -1.8875]","Birmingham B13, UK",52.4430555556,-1.8875
research,2020-11-06,Asian Lady Beetle,65.0,Harmonia axyridis,"[-3.2081512033, 51.4833624435]",True,1,0,"[51.4833624435, -3.2081512033]","Cardiff, Wales, GB",51.4833624435,-3.2081512033
research,2020-11-06,Asian Lady Beetle,13.0,Harmonia axyridis,"[-1.4135127515, 51.6818205025]",False,2,0,"[51.6818205025, -1.4135127515]","School Lane, Kingston Bagpuize, Abingdon OX13 5AH, UK",51.6818205025,-1.4135127515
research,2020-11-05,Asian Lady Beetle,50.0,Harmonia axyridis,"[-0.321273485, 51.4333416389]",True,2,0,"[51.4333416389, -0.321273485]","Richmond upon Thames, Richmond, England, GB",51.4333416389,-0.321273485
research,2020-11-05,Asian Lady Beetle,,Harmonia axyridis,"[-0.3215283333, 51.433325]",True,2,0,"[51.433325, -0.3215283333]","Richmond upon Thames, Richmond, England, GB",51.433325,-0.3215283333
research,2020-11-05,Asian Lady Beetle,,Harmonia axyridis,"[-0.321525, 51.433325]",True,2,0,"[51.433325, -0.321525]","Richmond upon Thames, Richmond, England, GB",51.433325,-0.321525
research,2020-11-05,Asian Lady Beetle,,Harmonia axyridis,"[-0.321575, 51.4332333333]",True,2,0,"[51.4332333333, -0.321575]","Richmond upon Thames, Richmond, England, GB",51.4332333333,-0.321575
research,2020-11-05,Asian Lady Beetle,,Harmonia axyridis,"[-0.32128, 51.4330916667]",True,2,0,"[51.4330916667, -0.32128]","Richmond upon Thames, Richmond, England, GB",51.4330916667,-0.32128
research,2020-11-05,Asian Lady Beetle,,Harmonia axyridis,"[-0.3213216667, 51.4331333333]",True,2,0,"[51.4331333333, -0.3213216667]","Richmond upon Thames, Richmond, England, GB",51.4331333333,-0.3213216667
research,2020-11-05,Asian Lady Beetle,,Harmonia axyridis,"[-0.3213216667, 51.4331333333]",True,2,0,"[51.4331333333, -0.3213216667]","Richmond upon Thames, Richmond, England, GB",51.4331333333,-0.3213216667
research,2020-11-05,Asian Lady Beetle,7.0,Harmonia axyridis,"[-1.53560047, 53.82637499]",False,1,0,"[53.82637499, -1.53560047]","Chapel Allerton, Leeds, UK",53.82637499,-1.53560047
research,2020-11-04,Harlekin-Marienkäfer,2.0,Harmonia axyridis,"[-2.696817277, 53.7423697404]",True,1,0,"[53.7423697404, -2.696817277]",Old Tram Road,53.7423697404,-2.696817277
research,2020-11-04,Harlekin-Marienkäfer,,Harmonia axyridis,"[-1.1266666667, 53.9241666667]",,2,0,"[53.9241666667, -1.1266666667]","Askham Bryan, York, UK",53.9241666667,-1.1266666667
